9.95313	-0.459375	1.07188	-0.025497	0.042495	0.00121414	21.771	-9.44	6.254	
9.8	-0.30625	0.91875	-0.0218546	0.0364243	0	29.264	-13.334	17.228	
9.95313	-0.6125	1.07188	-0.0267111	0.0400667	0.00121414	29.264	-13.334	16.933	
9.64688	-0.459375	0.6125	-0.0279253	0.0412808	0.00242828	29.087	-13.157	16.815	
9.64688	-0.6125	0.91875	-0.0279253	0.0388525	-0.00242828	29.205	-13.216	16.992	
9.64688	-0.459375	0.459375	-0.0230687	0.0364243	-0.00364243	29.146	-13.157	16.874	
9.8	-0.765625	0.91875	-0.0315677	0.0352101	-0.00607071	29.205	-13.098	17.287	
9.8	-0.459375	0.91875	-0.0327818	0.0376384	-0.00364243	29.264	-13.216	17.169	
9.95313	-0.459375	1.07188	-0.025497	0.0364243	-0.00485657	29.205	-13.334	16.992	
9.64688	-0.765625	0.91875	-0.025497	0.0364243	-0.00485657	29.264	-12.98	16.933	
10.4125	0	1.53125	-0.0267111	0.0388525	0	29.087	-13.216	16.933	
10.1063	-0.459375	1.07188	-0.0182121	0.0376384	0	29.205	-13.098	16.992	
9.95313	-0.6125	0.91875	-0.0242828	0.0388525	-0.00364243	29.087	-13.157	17.169	
9.95313	-0.459375	1.225	-0.0242828	0.0400667	-0.00485657	29.441	-13.275	16.992	
9.34063	-0.30625	1.07188	-0.0218546	0.0400667	-0.00242828	29.146	-13.157	16.992	
9.8	-0.30625	0.91875	-0.0157838	0.042495	0	29.146	-13.334	16.933	
10.1063	-0.30625	1.07188	-0.0230687	0.042495	-0.00121414	29.146	-13.098	16.874	
9.34063	0.30625	1.07188	-0.0279253	0.042495	0.00242828	29.264	-13.157	17.169	
10.1063	-0.6125	1.07188	-0.0182121	0.0473515	0.00364243	29.205	-13.216	17.464	
9.8	-0.91875	1.07188	-0.0218546	0.0473515	0.00121414	29.146	-13.216	16.933	
9.8	-0.459375	0.91875	-0.0327818	0.0485657	0.00242828	28.969	-13.216	17.169	
9.49375	-0.459375	0.765625	-0.0182121	0.0497798	0.00364243	29.087	-13.098	17.346	
9.95313	-0.6125	1.07188	-0.0121414	0.0473515	-0.00242828	29.087	-13.216	16.992	
9.95313	-0.459375	0.6125	-0.0242828	0.0412808	0.00485657	29.323	-13.334	17.11	
9.95313	-0.30625	1.07188	-0.016998	0.0449233	0.00364243	29.205	-13.275	17.169	
9.8	-0.6125	1.07188	-0.0157838	0.0437091	0	29.264	-13.216	17.169	
10.1063	-0.153125	1.07188	-0.0194263	0.0412808	0.00607071	29.323	-13.275	16.933	
9.95313	-0.459375	0.765625	-0.0218546	0.042495	0.00485657	29.087	-13.216	17.228	
9.95313	-0.6125	1.37813	-0.0303536	0.0376384	-0.00242828	29.323	-13.216	17.11	
9.8	-0.459375	1.07188	-0.0230687	0.042495	0.00242828	29.205	-13.275	16.992	
9.8	-0.6125	1.07188	-0.0267111	0.0376384	0.00485657	29.205	-13.098	17.169	
9.8	-0.30625	1.07188	-0.0230687	0.042495	0.00485657	29.087	-13.334	16.933	
9.8	-0.6125	1.07188	-0.0182121	0.0412808	0.00364243	29.264	-13.216	17.169	
9.64688	-0.765625	1.225	-0.0230687	0.0388525	0.00364243	29.028	-13.216	17.228	
9.8	-0.6125	0.91875	-0.0279253	0.0388525	0	29.264	-13.275	16.874	
9.95313	0	1.225	-0.0267111	0.0388525	0.00364243	29.146	-13.216	17.169	
10.1063	-0.6125	1.07188	-0.0230687	0.0388525	0.00485657	29.087	-13.216	16.992	
9.8	-0.6125	0.765625	-0.025497	0.0400667	0.00485657	29.146	-13.039	17.11	
9.8	-0.30625	0.91875	-0.0279253	0.0412808	0.00607071	29.382	-13.098	16.992	
9.64688	-0.6125	0.91875	-0.0242828	0.0437091	0.0109273	29.5	-13.098	17.169	
9.95313	-0.6125	1.07188	-0.0194263	0.0449233	0.00485657	29.264	-13.157	17.228	
9.95313	-0.6125	1.07188	-0.0230687	0.0412808	0.00364243	29.205	-13.216	17.228	
9.8	-0.459375	0.91875	-0.0279253	0.0412808	0.00364243	29.323	-13.275	17.228	
9.95313	-0.6125	1.07188	-0.0230687	0.0388525	0.00728485	28.969	-13.452	17.228	
10.1063	-0.6125	0.91875	-0.0242828	0.042495	0.00485657	28.969	-13.039	17.464	
9.95313	-0.459375	1.225	-0.0327818	0.0400667	0.00728485	29.146	-13.039	17.228	
9.95313	-0.30625	0.91875	-0.033996	0.0400667	0.00728485	29.028	-13.275	17.169	
9.8	-0.30625	1.225	-0.025497	0.0412808	0.00485657	29.205	-13.275	16.992	
9.49375	-0.153125	1.53125	-0.025497	0.0400667	0.00485657	29.146	-13.157	17.228	
9.64688	-0.30625	0.91875	-0.025497	0.0400667	0.00485657	29.264	-13.098	17.287	
9.95313	-0.30625	1.225	-0.0267111	0.042495	0.00364243	29.264	-13.275	16.874	
9.49375	-0.6125	1.225	-0.0267111	0.0437091	0.00607071	29.205	-13.275	17.11	
9.8	-0.153125	0.91875	-0.025497	0.0449233	0.00728485	29.146	-13.216	16.874	
9.8	-0.765625	1.53125	-0.0242828	0.0449233	0.00485657	29.028	-13.216	17.11	
9.8	-0.30625	1.07188	-0.0291394	0.0473515	0.00971314	29.146	-13.275	16.992	
10.1063	-0.459375	0.765625	-0.0291394	0.0461374	0.00971314	28.969	-13.275	17.169	
10.1063	-0.459375	1.225	-0.0218546	0.0437091	0.00485657	29.205	-13.452	16.992	
9.8	-0.459375	1.07188	-0.0279253	0.0461374	0.00849899	29.087	-12.98	17.287	
9.64688	-0.6125	1.225	-0.0376384	0.0412808	0.00242828	29.205	-13.157	16.933	
9.64688	-0.30625	1.07188	-0.0364243	0.0412808	0.00607071	29.205	-13.216	17.228	
9.8	-0.91875	0.765625	-0.0291394	0.0388525	0.00242828	28.969	-13.039	17.523	
9.95313	-0.459375	1.07188	-0.0303536	0.042495	0.00364243	29.146	-13.157	17.169	
9.95313	-0.6125	0.91875	-0.0303536	0.042495	0.00849899	29.205	-13.216	17.228	
9.64688	-0.459375	1.07188	-0.025497	0.0437091	0.00485657	29.087	-13.098	17.228	
10.1063	-0.459375	1.225	-0.0291394	0.0400667	0.00485657	29.028	-13.216	16.992	
10.1063	-0.459375	1.07188	-0.033996	0.0388525	0.00242828	29.146	-13.452	17.169	
9.95313	-0.6125	1.07188	-0.0388525	0.0388525	0.00485657	29.028	-13.275	16.933	
9.8	-0.459375	1.53125	-0.0291394	0.0376384	0.00364243	29.146	-13.275	16.992	
9.8	-0.6125	1.07188	-0.0352101	0.0364243	0.00849899	29.146	-13.452	16.992	
9.8	-0.459375	1.07188	-0.0327818	0.0376384	0.00364243	29.146	-13.275	17.169	
9.8	-0.30625	0.91875	-0.025497	0.0400667	0.00485657	29.205	-13.275	17.169	
9.8	-0.459375	1.37813	-0.0242828	0.0388525	0.00728485	29.028	-13.157	17.169	
10.1063	0.459375	0.153125	-0.0315677	0.042495	0.00485657	29.264	-13.334	17.11	
9.8	-0.30625	1.07188	-0.0315677	0.042495	0.00485657	29.087	-13.098	17.169	
9.8	-0.153125	1.53125	-0.0206404	0.042495	0.00728485	29.264	-13.216	16.992	
9.95313	-0.6125	1.07188	-0.0315677	0.042495	0.00607071	29.323	-13.393	17.11	
9.95313	-0.459375	1.225	-0.0291394	0.0400667	0.00485657	29.087	-13.393	17.346	
9.95313	-0.6125	1.07188	-0.0291394	0.0473515	0.00971314	28.969	-13.216	17.228	
10.1063	-0.153125	0.765625	-0.0267111	0.042495	0.00728485	29.087	-13.688	17.346	
9.8	-0.30625	0.91875	-0.0242828	0.0449233	0.0109273	29.205	-13.216	17.11	
10.1063	-0.459375	1.07188	-0.016998	0.0437091	0.00849899	29.146	-13.334	16.992	
10.2594	-0.459375	1.53125	-0.0230687	0.0461374	0.00971314	28.969	-13.216	17.11	
9.95313	-0.30625	1.07188	-0.0291394	0.042495	0.00728485	29.087	-13.098	16.874	
9.64688	-0.91875	0.765625	-0.0230687	0.0461374	0.0109273	29.146	-13.334	17.287	
9.8	-0.459375	1.07188	-0.025497	0.0473515	0.0109273	29.146	-13.275	17.228	
9.49375	0.153125	1.225	-0.0242828	0.0461374	0.016998	29.087	-13.393	17.228	
9.8	-0.30625	1.07188	-0.0242828	0.0449233	0.0133556	29.146	-13.452	17.228	
9.8	-0.91875	1.07188	-0.0242828	0.042495	0.0121414	29.028	-13.216	17.346	
9.64688	-0.30625	1.07188	-0.0279253	0.0437091	0.00849899	29.087	-13.334	17.169	
9.95313	-0.6125	1.225	-0.033996	0.0437091	0.00971314	29.146	-13.157	17.228	
9.95313	-0.30625	1.53125	-0.0267111	0.0437091	0.00364243	28.969	-13.275	17.346	
9.64688	-0.30625	1.225	-0.0303536	0.0461374	0.0109273	29.146	-13.275	17.287	
10.1063	-0.6125	0.6125	-0.025497	0.0449233	0.00971314	28.969	-13.334	16.992	
9.8	-0.6125	1.07188	-0.0194263	0.0449233	0.00728485	29.087	-13.334	17.169	
9.95313	-0.765625	1.07188	-0.0242828	0.0412808	0.00849899	29.087	-13.511	17.228	
9.64688	-0.153125	1.07188	-0.033996	0.0400667	0.00364243	29.028	-13.275	17.228	
9.95313	-0.153125	1.07188	-0.0315677	0.0400667	0.00971314	28.969	-13.511	17.228	
10.2594	-0.30625	1.53125	-0.0182121	0.0461374	0.0109273	29.146	-13.57	17.287	
9.95313	-0.459375	1.07188	-0.0230687	0.0400667	0.00728485	29.146	-13.393	17.11	
9.95313	-0.6125	0.765625	-0.0230687	0.0449233	0.00849899	29.205	-13.393	17.287	
9.8	-0.6125	0.91875	-0.025497	0.0497798	0.00728485	28.969	-13.275	17.169	
9.64688	-0.6125	1.225	-0.016998	0.0437091	0.00364243	29.087	-13.334	17.11	
9.8	-0.6125	1.07188	-0.0218546	0.0412808	0.00485657	28.91	-13.393	16.933	
9.8	-0.459375	0.765625	-0.0230687	0.0412808	0.00607071	28.91	-13.157	17.169	
9.34063	-0.6125	1.68438	-0.0242828	0.042495	0.00607071	28.969	-13.747	17.11	
9.95313	-0.459375	0.91875	-0.0267111	0.042495	0.00607071	29.146	-13.393	17.228	
10.1063	-0.153125	0.765625	-0.0230687	0.0412808	0.00364243	29.028	-13.452	17.169	
9.8	-0.6125	1.07188	-0.0194263	0.0400667	0.00728485	28.851	-13.275	17.228	
9.95313	-0.459375	1.07188	-0.0194263	0.0437091	0.00364243	28.969	-13.452	17.11	
9.8	-0.6125	1.07188	-0.0352101	0.0473515	0.00485657	28.851	-13.511	17.169	
9.64688	-0.459375	1.53125	-0.0121414	0.0449233	0.0121414	28.969	-13.452	17.287	
9.64688	-0.765625	1.07188	-0.0303536	0.0497798	0.00364243	28.969	-13.334	17.346	
9.64688	-0.6125	0.91875	-0.0303536	0.0437091	0.00364243	29.205	-13.393	17.346	
9.95313	-0.765625	0.91875	-0.0303536	0.0400667	0.0109273	28.91	-13.57	17.228	
9.8	-0.459375	1.07188	-0.0279253	0.0437091	0.00728485	29.087	-13.511	17.287	
9.95313	-0.153125	1.07188	-0.0291394	0.0437091	0.00728485	28.91	-13.393	17.582	
9.8	-0.30625	0.91875	-0.0279253	0.0449233	0.0109273	28.851	-13.393	17.169	
10.1063	-0.6125	1.225	-0.0157838	0.0412808	0.0109273	29.087	-13.452	16.933	
9.64688	-0.6125	1.37813	-0.0267111	0.0437091	0.00607071	29.087	-13.393	17.228	
9.95313	-0.153125	1.225	-0.0291394	0.042495	0.00728485	28.969	-13.393	17.228	
9.8	-0.459375	1.07188	-0.0218546	0.0400667	0.00364243	28.969	-13.452	16.992	
9.64688	-0.6125	1.225	-0.0230687	0.0400667	0.00364243	28.91	-13.511	17.228	
9.1875	-0.91875	1.225	-0.0291394	0.0388525	0.00364243	28.851	-13.452	17.228	
9.95313	-0.6125	1.07188	-0.025497	0.0400667	0.00607071	29.146	-13.452	17.287	
9.8	-0.765625	1.07188	-0.025497	0.0400667	0	28.851	-13.452	17.287	
9.95313	-0.459375	1.07188	-0.0279253	0.0412808	0.00485657	28.91	-13.334	17.346	
9.64688	-0.459375	0.765625	-0.0267111	0.042495	0.00485657	28.851	-13.511	17.287	
9.95313	-0.765625	0.765625	-0.0157838	0.0388525	0.00607071	28.733	-13.688	17.287	
9.64688	-0.91875	1.07188	-0.0230687	0.0388525	0.00121414	28.969	-13.334	17.346	
10.1063	-0.30625	1.07188	-0.033996	0.0352101	-0.00242828	28.969	-13.511	17.287	
9.64688	-0.459375	1.07188	-0.0267111	0.0376384	0.00121414	28.969	-13.393	17.169	
10.1063	-0.6125	1.225	-0.0267111	0.0352101	-0.00121414	28.91	-13.157	17.11	
9.8	-0.459375	1.225	-0.0279253	0.0352101	-0.00121414	28.91	-13.275	17.228	
9.49375	-0.765625	1.225	-0.0291394	0.0364243	-0.00121414	28.792	-13.511	17.228	
10.2594	-0.91875	1.37813	-0.0242828	0.033996	-0.00364243	28.91	-13.393	17.287	
9.8	-0.6125	1.225	-0.025497	0.0376384	-0.00242828	28.91	-13.393	17.287	
9.64688	-0.459375	1.37813	-0.0267111	0.0376384	-0.00242828	28.969	-13.393	17.228	
9.64688	-0.765625	1.07188	-0.0267111	0.0364243	-0.00242828	28.851	-13.57	17.228	
10.1063	-0.6125	0.91875	-0.0242828	0.0364243	0	28.91	-13.334	17.523	
9.95313	-0.765625	1.225	-0.025497	0.0376384	-0.00121414	29.264	-13.393	17.11	
9.8	-0.91875	0.765625	-0.0315677	0.0376384	-0.00242828	28.851	-13.452	17.169	
10.8719	-0.459375	1.07188	-0.0315677	0.0352101	0.00121414	28.969	-13.393	17.228	
9.8	-0.6125	1.225	-0.0230687	0.0376384	0.00121414	28.969	-13.511	17.169	
9.95313	-0.6125	0.6125	-0.025497	0.0388525	0	28.969	-13.393	17.169	
9.64688	-0.30625	0.91875	-0.0315677	0.0364243	-0.00364243	29.087	-13.275	17.346	
9.8	-0.459375	1.07188	-0.0315677	0.0376384	-0.00121414	28.851	-13.511	17.228	
9.8	-0.459375	0.91875	-0.0267111	0.042495	-0.00121414	28.969	-13.511	17.169	
9.64688	-0.459375	1.225	-0.025497	0.0412808	0	28.851	-13.452	17.228	
9.64688	-0.459375	0.91875	-0.0267111	0.0400667	0.00242828	28.851	-13.452	17.287	
10.1063	-0.765625	0.91875	-0.0267111	0.0388525	0.00121414	28.969	-13.452	17.228	
9.1875	-0.765625	0.765625	-0.0218546	0.0400667	0.00242828	29.205	-13.393	17.464	
9.64688	-0.765625	1.07188	-0.0182121	0.0400667	0.00242828	29.146	-13.275	17.287	
10.1063	-0.459375	1.37813	-0.025497	0.0400667	0.00121414	28.969	-13.334	17.464	
9.64688	-0.30625	1.07188	-0.0291394	0.0352101	0.00121414	28.969	-13.216	17.287	
9.8	-0.459375	1.37813	-0.0303536	0.0388525	0.00121414	29.205	-13.511	17.464	
9.95313	-0.459375	1.07188	-0.0194263	0.0376384	0	28.969	-13.393	17.11	
9.8	-0.459375	1.37813	-0.025497	0.0388525	-0.00121414	28.969	-13.334	17.464	
10.1063	-0.91875	0.91875	-0.025497	0.0412808	0.00242828	29.264	-13.334	17.287	
9.8	-0.6125	1.07188	-0.0242828	0.0376384	0.00485657	28.91	-13.452	17.346	
9.64688	-0.6125	1.07188	-0.0267111	0.0327818	-0.00242828	29.087	-13.393	17.228	
9.95313	-0.459375	1.225	-0.0303536	0.033996	-0.00121414	29.146	-13.688	17.464	
9.8	-0.30625	1.07188	-0.0279253	0.0376384	0	28.969	-13.393	17.464	
9.95313	-0.6125	1.07188	-0.0279253	0.0376384	-0.00242828	28.969	-13.511	17.11	
9.95313	-0.6125	0.91875	-0.0315677	0.0364243	0	29.028	-13.216	17.11	
9.8	-0.459375	0.765625	-0.025497	0.0400667	-0.00242828	28.91	-13.393	17.346	
9.49375	-0.765625	1.07188	-0.0279253	0.0364243	-0.00485657	28.969	-13.393	17.287	
9.49375	-0.6125	1.07188	-0.0279253	0.0352101	0.00121414	28.969	-13.275	17.287	
9.95313	-0.459375	1.225	-0.0242828	0.033996	-0.00121414	29.146	-13.334	17.346	
9.95313	-0.765625	0.91875	-0.025497	0.0315677	0	29.028	-13.393	17.228	
9.64688	-0.459375	1.07188	-0.0315677	0.0352101	-0.00485657	29.087	-13.393	17.346	
9.8	-0.459375	0.765625	-0.0279253	0.0352101	-0.00121414	28.792	-13.393	17.287	
9.8	-0.6125	1.225	-0.0291394	0.0388525	-0.00364243	29.323	-13.452	17.287	
10.1063	-0.6125	1.225	-0.025497	0.033996	-0.00485657	28.91	-13.334	17.346	
9.64688	0	1.37813	-0.0242828	0.033996	0.00242828	29.146	-13.275	17.287	
9.8	-0.459375	1.07188	-0.0267111	0.0400667	-0.00364243	28.969	-13.275	17.228	
9.95313	-0.765625	0.6125	-0.0291394	0.033996	-0.00364243	29.028	-13.511	17.287	
9.8	-0.459375	0.91875	-0.0206404	0.0376384	-0.00364243	28.969	-13.393	17.287	
9.8	-0.30625	0.6125	-0.0194263	0.0352101	0	28.969	-13.511	17.346	
9.95313	-0.6125	1.07188	-0.0267111	0.0412808	-0.00121414	29.087	-13.393	17.228	
9.95313	-0.30625	1.07188	-0.0291394	0.0364243	-0.00242828	29.146	-13.452	17.287	
9.95313	-0.459375	0.91875	-0.0291394	0.0412808	-0.00242828	29.028	-13.452	17.11	
9.49375	-0.6125	1.07188	-0.0267111	0.0376384	0	29.028	-13.334	17.228	
10.1063	-0.30625	1.37813	-0.0291394	0.0376384	0.00485657	28.969	-13.334	17.346	
9.95313	-0.459375	1.07188	-0.0315677	0.0388525	0.00364243	29.087	-13.452	17.228	
9.34063	-0.6125	0.91875	-0.0279253	0.042495	0.00121414	29.205	-13.334	17.346	
9.95313	-0.6125	0.91875	-0.0230687	0.0364243	0.00364243	29.087	-13.452	17.346	
9.64688	-0.459375	1.07188	-0.0315677	0.0388525	0.00121414	28.851	-13.334	17.169	
9.95313	-0.6125	1.07188	-0.0279253	0.0412808	0.00242828	29.205	-13.216	17.287	
10.1063	-0.765625	1.07188	-0.0218546	0.0376384	0.00242828	28.851	-13.275	17.228	
9.34063	0	1.225	-0.0242828	0.0400667	0.00607071	29.028	-13.57	17.11	
9.64688	-0.459375	1.07188	-0.0315677	0.0412808	0.00485657	28.91	-13.393	17.169	
9.95313	-0.459375	1.07188	-0.0279253	0.0400667	0.00242828	29.028	-13.452	17.11	
9.95313	-0.6125	1.07188	-0.0206404	0.0388525	0.00242828	29.087	-13.452	17.287	
9.95313	-0.765625	0.765625	-0.0218546	0.0388525	0.00242828	29.205	-13.393	17.169	
9.8	-0.459375	1.07188	-0.0279253	0.042495	0.00728485	29.028	-13.393	17.287	
9.64688	-0.30625	1.225	-0.0279253	0.0400667	0.00121414	28.969	-13.216	17.346	
