-0.153125	6.27813	-7.50313	-0.00728485	0.0364243	-0.00728485	-8.26	22.184	-6.726	
-6.27813	-1.225	7.19688	-0.0364243	0.050994	0.0267111	-34.22	1.18	7.788	
0.30625	1.37813	-9.34063	0.0655637	-0.00242828	0.0303536	14.691	13.629	-24.308	
-0.153125	6.27813	-7.19688	-0.0109273	0.050994	-0.00242828	-11.505	27.848	-12.567	
-6.27813	-1.37813	7.35	-0.0376384	0.0522081	0.0303536	-34.397	1.121	7.729	
0.153125	1.37813	-9.64688	0.0570647	-0.00485657	0.0303536	14.396	13.688	-24.426	
-0.153125	6.125	-7.50313	-0.00728485	0.0437091	-0.00364243	-11.21	27.907	-12.449	
-6.7375	-1.225	7.35	-0.042495	0.050994	0.0182121	-34.338	1.121	7.552	
0.30625	0.765625	-9.95313	0.0704202	-0.00607071	0.033996	14.337	13.747	-24.249	
-0.153125	6.27813	-7.19688	-0.00607071	0.0522081	-0.00242828	-11.387	27.789	-12.508	
-6.43125	-1.225	7.35	-0.0449233	0.0461374	0.0157838	-34.338	1.239	7.729	
0.459375	1.53125	-9.34063	0.0716344	-0.00364243	0.0376384	14.514	13.57	-24.426	
0.153125	6.125	-7.04375	-0.00728485	0.0546364	0.00607071	-11.269	27.671	-12.39	
-6.43125	-1.37813	7.35	-0.0461374	0.0485657	0.0121414	-34.22	1.121	7.729	
0.30625	1.225	-9.64688	0.0692061	-0.00242828	0.0388525	14.337	13.865	-24.308	
0.30625	6.58438	-7.04375	-0.0109273	0.0534223	0.00364243	-11.21	27.789	-12.39	
-6.58438	-1.53125	7.19688	-0.0449233	0.050994	0.00971314	-34.161	1.298	7.788	
0.153125	1.225	-9.34063	0.0752768	-0.00364243	0.0376384	14.514	13.511	-24.485	
-0.459375	6.125	-7.65625	-0.00849899	0.0485657	0.00607071	-11.505	27.966	-12.567	
-6.125	-0.91875	7.35	-0.0412808	0.050994	0.00971314	-34.338	1.239	7.611	
0.30625	1.225	-9.34063	0.0728485	-0.00242828	0.0400667	14.691	13.57	-24.131	
-0.30625	6.125	-7.50313	-0.0109273	0.0570647	0.00971314	-11.505	27.966	-12.685	
-6.58438	-1.68438	7.19688	-0.0461374	0.0485657	0.00607071	-34.161	1.18	7.847	
0.30625	0.91875	-9.49375	0.0728485	0	0.0352101	14.573	13.57	-24.308	
-0.153125	6.125	-7.50313	-0.00971314	0.0534223	0.00849899	-11.387	27.73	-12.449	
-6.27813	-1.53125	7.35	-0.0412808	0.0485657	0.00849899	-34.397	1.18	7.729	
0.30625	1.37813	-9.64688	0.0728485	0.00121414	0.0376384	14.219	13.747	-24.19	
-0.30625	6.125	-7.19688	-0.00849899	0.0497798	0.00485657	-11.269	27.907	-12.508	
-6.58438	-1.68438	7.35	-0.0437091	0.0546364	0.0133556	-34.161	1.121	7.965	
0.30625	1.07188	-9.64688	0.0667778	-0.00364243	0.0352101	14.396	13.629	-24.249	
0	6.43125	-7.19688	-0.0133556	0.0497798	0.00121414	-11.269	27.848	-12.449	
-6.43125	-1.07188	7.50313	-0.0449233	0.0461374	0.0182121	-34.279	1.239	7.552	
0.30625	1.225	-9.49375	0.0704202	-0.00242828	0.0315677	14.691	13.57	-24.249	
-0.153125	6.27813	-7.35	-0.00607071	0.0570647	0.00849899	-11.21	27.671	-12.449	
-6.125	-1.37813	7.35	-0.0412808	0.0437091	0.0182121	-34.338	0.885	7.729	
0.459375	1.225	-9.34063	0.0692061	-0.00364243	0.0303536	14.455	13.747	-24.426	
0	6.125	-7.50313	-0.0133556	0.050994	0.00485657	-11.21	27.789	-12.685	
-6.43125	-1.225	7.19688	-0.0400667	0.0485657	0.0109273	-34.161	0.885	7.611	
0.459375	1.07188	-9.49375	0.0716344	-0.00121414	0.033996	14.632	13.57	-24.485	
-0.765625	6.125	-7.04375	-0.00971314	0.0546364	0.00728485	-11.21	27.907	-12.685	
-6.43125	-1.37813	7.35	-0.0388525	0.0497798	0.0121414	-34.22	1.062	7.788	
0.30625	1.225	-9.49375	0.0667778	-0.00485657	0.0376384	14.632	13.57	-24.249	
-0.30625	6.27813	-7.04375	-0.0133556	0.0485657	0.00607071	-11.21	27.671	-12.331	
-6.58438	-1.53125	7.04375	-0.0412808	0.0534223	0.016998	-34.22	1.18	7.847	
