-9.75757	-1.10956	0.81585	-0.0067806	0.00415825	-0.00296706	-42	-4.6	-13.6	0.007695	-0.00112875	-0.000490343	0.99997	
-9.75757	-1.14219	0.81585	-0.00852593	0.00590358	-0.00296706	-42	-4.6	-13.6	0.00698026	-0.0032874	-0.00563862	0.999954	
-9.75757	-1.14219	0.81585	-0.0102713	0.00764891	-0.00296706	-42	-4.6	-13.6	0.00635272	-0.0042309	-0.00175665	0.999969	
-9.75757	-1.14219	0.81585	-0.0128893	0.00939423	-0.00296706	-42	-4.6	-13.6	0.00610003	-0.0040539	-0.00087199	0.999973	
-9.75757	-1.14219	0.81585	-0.0146346	0.0111396	-0.0020944	-42	-4.6	-13.6	0.00605497	-0.00399173	-0.000732315	0.999973	
-9.75757	-1.14219	0.81585	-0.0172526	0.0128849	-0.0020944	-42	-4.6	-13.6	0.00604174	-0.00397525	-0.000721055	0.999974	
-9.75757	-1.14219	0.81585	-0.0198706	0.0137576	-0.00122173	-42	-4.6	-13.65	0.00598228	-0.00354696	-0.00072271	0.999976	
-9.75757	-1.14219	0.81585	-0.0224886	0.0155029	-0.000349066	-42	-4.6	-13.65	0.0059524	-0.00347378	-0.000728983	0.999976	
-9.75757	-1.14219	0.81585	-0.0242339	0.0163756	-0.000349066	-42	-4.6	-13.65	0.00592308	-0.00346386	-0.000736974	0.999976	
-9.75757	-1.14219	0.81585	-0.0268519	0.0172482	-0.000349066	-42	-4.6	-13.65	0.00588984	-0.0034644	-0.000746627	0.999976	
-9.75757	-1.14219	0.81585	-0.0285972	0.0181209	-0.000349066	-42	-4.6	-13.65	0.00585295	-0.00346676	-0.000757497	0.999977	
-9.72493	-1.14219	0.81585	-0.0303425	0.0189935	-0.00122173	-42	-4.6	-13.65	0.00574187	-0.00348368	-0.000799239	0.999977	
-9.72493	-1.14219	0.81585	-0.0312152	0.0198662	-0.00122173	-42	-4.6	-13.65	0.00564074	-0.0034944	-0.00083189	0.999978	
-9.72493	-1.14219	0.81585	-0.0303425	0.0198662	-0.0020944	-41.95	-4.55	-13.6	0.00528451	-0.003812	-0.000534332	0.999979	
-9.72493	-1.14219	0.848484	-0.0294699	0.0207389	-0.00296706	-41.95	-4.5	-13.6	0.00473263	-0.00397284	-0.000168655	0.999981	
-9.72493	-1.10956	0.81585	-0.0277246	0.0207389	-0.00296706	-41.9	-4.5	-13.6	0.00498026	-0.0037607	1.83043e-005	0.999981	
-9.72493	-1.10956	0.848484	-0.0259792	0.0207389	-0.00383972	-41.85	-4.45	-13.55	0.00497573	-0.00407631	0.000440814	0.999979	
-9.72493	-1.10956	0.848484	-0.0224886	0.0198662	-0.00383972	-41.85	-4.45	-13.55	0.00504011	-0.00412481	0.000531662	0.999979	
-9.72493	-1.10956	0.848484	-0.0189979	0.0189935	-0.00471239	-41.8	-4.4	-13.5	0.00484782	-0.00443571	0.000892498	0.999978	
-9.72493	-1.10956	0.848484	-0.0155073	0.0181209	-0.00558505	-41.75	-4.35	-13.45	0.00449062	-0.00480598	0.00126403	0.999978	
-9.72493	-1.10956	0.848484	-0.0120166	0.0172482	-0.00558505	-41.7	-4.35	-13.45	0.00429368	-0.00474906	0.00124026	0.999979	
-9.72493	-1.10956	0.848484	-0.0093986	0.0163756	-0.00645772	-41.7	-4.3	-13.4	0.0038607	-0.00519812	0.00156574	0.999978	
-9.72493	-1.14219	0.848484	-0.00765327	0.0163756	-0.00645772	-41.65	-4.3	-13.4	0.00297786	-0.00522545	0.00126475	0.999981	
-9.72493	-1.14219	0.848484	-0.0067806	0.0163756	-0.00645772	-41.65	-4.3	-13.4	0.00224487	-0.00528972	0.00103121	0.999983	
-9.72493	-1.14219	0.848484	-0.00590794	0.0163756	-0.00645772	-41.6	-4.3	-13.4	0.00165134	-0.00521453	0.000802658	0.999985	
-9.72493	-1.14219	0.848484	-0.0067806	0.0181209	-0.00645772	-41.6	-4.3	-13.4	0.00114971	-0.00524266	0.000639435	0.999985	
-9.72493	-1.14219	0.848484	-0.0067806	0.0198662	-0.00645772	-41.6	-4.3	-13.4	0.000723996	-0.00528225	0.000506542	0.999986	
-9.72493	-1.14219	0.848484	-0.0067806	0.0216115	-0.00558505	-41.6	-4.3	-13.4	0.00036333	-0.00531793	0.000395061	0.999986	
-9.72493	-1.14219	0.848484	-0.00765327	0.0224842	-0.00471239	-41.6	-4.3	-13.4	5.70752e-005	-0.0053484	0.000300986	0.999986	
-9.72493	-1.14219	0.881118	-0.00765327	0.0233569	-0.00383972	-41.6	-4.3	-13.4	-0.000176625	-0.00543879	0.000227697	0.999985	
-9.72493	-1.14219	0.881118	-0.00765327	0.0251022	-0.00296706	-41.6	-4.3	-13.4	-0.00037883	-0.00547047	0.000165779	0.999985	
-9.72493	-1.14219	0.881118	-0.00765327	0.0259749	-0.0020944	-41.6	-4.3	-13.4	-0.000549927	-0.0054889	0.000113728	0.999985	
-9.72493	-1.14219	0.881118	-0.00765327	0.0268475	-0.00122173	-41.6	-4.3	-13.45	-0.000731742	-0.00507678	7.14948e-005	0.999987	
