-2.14375	0.6125	9.03438	-0.296251	0.142055	0.163909	19.647	-1.534	16.225	
5.35938	7.80938	2.90938	-0.00485657	0.0230687	-0.0121414	-3.776	27.022	12.508	
4.74688	-4.13438	-7.35	0.00121414	-0.0619212	-0.025497	9.499	-24.603	-15.458	
-2.14375	0.459375	9.49375	-0.291394	0.137198	0.168766	8.024	-7.139	27.671	
5.5125	7.80938	3.21563	-0.0109273	0.0242828	-0.00364243	-3.658	27.435	12.449	
4.59375	-4.13438	-7.35	0	-0.0643495	-0.0242828	9.499	-24.662	-15.458	
-1.99063	0.6125	9.8	-0.293822	0.137198	0.165123	7.729	-7.139	27.612	
5.35938	7.80938	3.0625	-0.0121414	0.0206404	-0.00607071	-3.599	27.317	12.508	
4.9	-4.2875	-7.35	-0.00364243	-0.0704202	-0.0218546	9.322	-24.603	-15.576	
-1.99063	0.459375	9.64688	-0.291394	0.143269	0.166337	7.906	-7.375	27.553	
5.5125	7.9625	2.90938	-0.016998	0.0218546	-0.00242828	-3.717	27.258	12.39	
4.74688	-4.13438	-7.35	-0.00607071	-0.0692061	-0.0206404	9.381	-24.485	-15.635	
-2.29688	0.459375	9.34063	-0.29018	0.139626	0.159053	7.67	-7.257	27.671	
5.5125	7.65625	2.90938	-0.0242828	0.0182121	0.00121414	-3.776	27.258	12.331	
4.59375	-4.2875	-7.19688	-0.00728485	-0.0728485	-0.0145697	9.381	-24.426	-15.576	
-2.60313	0.6125	9.64688	-0.285323	0.14084	0.157838	7.847	-7.257	27.907	
5.35938	7.65625	3.21563	-0.0230687	0.016998	0	-3.658	27.199	12.508	
4.74688	-3.98125	-7.19688	-0.00971314	-0.0789192	-0.0157838	9.322	-24.603	-15.458	
-1.8375	0.30625	9.34063	-0.286538	0.133556	0.15541	7.729	-7.198	27.671	
5.35938	7.9625	2.90938	-0.0242828	0.0133556	-0.00121414	-3.599	27.317	12.39	
4.74688	-4.13438	-7.65625	-0.0121414	-0.0704202	-0.0121414	9.263	-24.662	-15.458	
-2.29688	0.459375	9.49375	-0.278039	0.137198	0.161481	7.788	-7.316	27.848	
5.20625	8.11563	2.75625	-0.0267111	0.0218546	0.00121414	-3.481	27.258	12.508	
4.59375	-4.13438	-7.35	-0.00728485	-0.0789192	-0.016998	9.381	-24.78	-15.576	
-2.14375	0.765625	9.49375	-0.29018	0.135984	0.162695	8.024	-7.316	27.494	
5.35938	7.19688	3.21563	-0.0230687	0.0157838	0.00121414	-3.599	27.317	12.449	
4.59375	-4.13438	-7.35	-0.00849899	-0.0777051	-0.0133556	9.499	-24.544	-15.576	
-2.29688	0.459375	9.49375	-0.29018	0.138412	0.160267	7.906	-7.021	27.789	
