9.52913	1.66433	0.97902	-0.00924588	0.00792816	0.00551088	32.75	24.6	-3.25	0.00420414	-0.0006402	-0.00532764	0.999977	
9.52913	1.66433	0.97902	-0.0101185	0.00792816	0.00812887	32.7	24.6	-3.25	0.0101716	0.000315934	-0.00483143	0.999937	
9.52913	1.66433	0.97902	-0.0101185	0.00792816	0.00900154	32.7	24.6	-3.25	0.00876672	0.00148614	-0.00394838	0.999953	
9.52913	1.66433	0.97902	-0.00924588	0.00705549	0.0107469	32.7	24.6	-3.25	0.00765977	0.00172356	-0.00313225	0.999964	
9.52913	1.66433	0.97902	-0.00924588	0.00705549	0.0116195	32.7	24.6	-3.25	0.00701485	0.00144086	-0.00283625	0.99997	
9.52913	1.6317	0.97902	-0.00924588	0.00705549	0.0133649	32.7	24.6	-3.25	0.00636205	0.00100224	-0.00265432	0.999976	
9.52913	1.6317	0.97902	-0.00837322	0.00705549	0.0142375	32.7	24.6	-3.25	0.0058857	0.000663922	-0.0025908	0.999979	
9.52913	1.6317	0.97902	-0.00750055	0.00618283	0.0151102	32.7	24.6	-3.2	0.00507833	0.000666681	-0.00254253	0.999984	
9.56176	1.6317	0.97902	-0.00662789	0.00618283	0.0159829	32.7	24.6	-3.2	0.00453306	0.000377938	-0.00249052	0.999987	
9.56176	1.6317	0.97902	-0.00575522	0.00618283	0.0159829	32.7	24.6	-3.2	0.00413509	0.000110097	-0.00245604	0.999988	
9.56176	1.6317	0.97902	-0.00488256	0.00618283	0.0168555	32.75	24.6	-3.2	0.00385038	-5.76037e-005	-0.00215431	0.99999	
9.56176	1.6317	0.97902	-0.00488256	0.00618283	0.0177282	32.75	24.6	-3.2	0.00362422	-0.000213177	-0.00208124	0.999991	
9.56176	1.6317	0.97902	-0.00488256	0.00618283	0.0177282	32.75	24.6	-3.2	0.00344221	-0.000342441	-0.00205593	0.999992	
9.56176	1.6317	0.97902	-0.00575522	0.00705549	0.0186008	32.75	24.6	-3.2	0.00329454	-0.000447599	-0.00204168	0.999992	
9.56176	1.6317	0.97902	-0.00662789	0.00705549	0.0186008	32.75	24.6	-3.2	0.00317341	-0.000533363	-0.00203096	0.999993	
9.56176	1.59907	0.97902	-0.00924588	0.00792816	0.0194735	32.75	24.6	-3.2	0.00290295	-0.000720344	-0.0019344	0.999994	
9.56176	1.59907	0.97902	-0.0109912	0.00792816	0.0194735	32.75	24.6	-3.2	0.00267942	-0.00087729	-0.00190123	0.999994	
9.56176	1.59907	0.97902	-0.0136092	0.00880082	0.0203462	32.75	24.6	-3.2	0.00249291	-0.00100841	-0.0018829	0.999995	
9.56176	1.59907	0.97902	-0.0162272	0.00880082	0.0203462	32.75	24.6	-3.2	0.0023353	-0.00111868	-0.00186909	0.999995	
9.52913	1.59907	0.97902	-0.0188452	0.00880082	0.0194735	32.75	24.6	-3.2	0.00227566	-0.00115156	-0.00187479	0.999995	
9.52913	1.59907	1.01165	-0.0214632	0.00880082	0.0194735	32.75	24.6	-3.2	0.00267657	-0.000781097	-0.00191099	0.999994	
9.52913	1.59907	1.01165	-0.0232085	0.00880082	0.0186008	32.75	24.6	-3.15	0.00258329	-0.000249414	-0.00192886	0.999995	
9.52913	1.59907	1.01165	-0.0249538	0.00880082	0.0177282	32.75	24.6	-3.15	0.0026791	-6.648e-005	-0.00194247	0.999995	
9.56176	1.59907	1.01165	-0.0258265	0.00880082	0.0177282	32.75	24.6	-3.15	0.00271122	-3.005e-005	-0.00193627	0.999994	
9.56176	1.59907	1.01165	-0.0258265	0.00792816	0.0168555	32.8	24.65	-3.15	0.00267628	9.37166e-006	-0.00203088	0.999994	
9.56176	1.59907	1.01165	-0.0266992	0.00705549	0.0159829	32.8	24.65	-3.15	0.00266778	1.5122e-005	-0.00204969	0.999994	
9.56176	1.59907	1.01165	-0.0266992	0.00618283	0.0151102	32.8	24.7	-3.15	0.00257491	-2.13235e-005	-0.0024221	0.999994	
9.56176	1.59907	1.01165	-0.0258265	0.00618283	0.0133649	32.8	24.7	-3.2	0.00295353	-0.000325768	-0.00250303	0.999992	
9.56176	1.6317	1.01165	-0.0249538	0.00531016	0.0124922	32.8	24.75	-3.2	0.00317274	-0.000254547	-0.00297981	0.99999	
9.56176	1.6317	1.01165	-0.0240812	0.0044375	0.0124922	32.8	24.8	-3.2	0.00325295	-0.000183492	-0.00344993	0.999989	
9.56176	1.6317	1.01165	-0.0232085	0.0044375	0.0124922	32.8	24.85	-3.2	0.00325135	-0.0001533	-0.0039122	0.999987	
9.56176	1.6317	1.01165	-0.0223359	0.00356483	0.0124922	32.8	24.9	-3.2	0.0031889	-0.000163867	-0.00436831	0.999985	
9.56176	1.6317	1.01165	-0.0205905	0.00356483	0.0124922	32.8	24.9	-3.2	0.00316706	-0.000174081	-0.00445299	0.999985	
9.56176	1.6317	1.01165	-0.0205905	0.0044375	0.0124922	32.8	24.95	-3.2	0.00306906	-0.000215266	-0.00483363	0.999984	
9.56176	1.6317	1.01165	-0.0197179	0.0044375	0.0124922	32.8	24.95	-3.2	0.00301398	-0.000249319	-0.00490261	0.999983	
9.56176	1.6317	1.04429	-0.0197179	0.00531016	0.0133649	32.8	24.95	-3.2	0.00342736	0.000129256	-0.00494968	0.999982	
9.56176	1.59907	1.04429	-0.0197179	0.00618283	0.0133649	32.8	24.95	-3.2	0.00361961	0.000288383	-0.00489374	0.999981	
9.56176	1.59907	1.04429	-0.0197179	0.00705549	0.0133649	32.85	24.95	-3.2	0.00380606	0.00046037	-0.00461645	0.999982	
9.56176	1.59907	1.01165	-0.0205905	0.00792816	0.0133649	32.85	24.95	-3.2	0.00350725	0.000172909	-0.004536	0.999984	
9.56176	1.59907	1.04429	-0.0205905	0.00880082	0.0133649	32.85	24.95	-3.2	0.00369447	0.000375019	-0.00454189	0.999983	
9.56176	1.59907	1.04429	-0.0205905	0.00880082	0.0133649	32.85	24.95	-3.2	0.00386537	0.000511315	-0.00455456	0.999982	
9.56176	1.59907	1.04429	-0.0197179	0.00880082	0.0124922	32.85	24.95	-3.2	0.00400863	0.000616749	-0.00456643	0.999981	
9.56176	1.59907	1.04429	-0.0188452	0.00792816	0.0124922	32.85	24.95	-3.2	0.00412686	0.000701607	-0.00457658	0.999981	
9.56176	1.59907	1.04429	-0.0162272	0.00705549	0.0116195	32.85	24.95	-3.2	0.00422564	0.000771245	-0.00458509	0.99998	
9.56176	1.59907	1.04429	-0.0144819	0.00705549	0.0116195	32.85	24.95	-3.15	0.00387855	0.00110028	-0.00458024	0.999981	
9.56176	1.59907	1.04429	-0.0118639	0.00705549	0.0098742	32.85	24.95	-3.15	0.00377531	0.00113242	-0.00457683	0.999982	
9.56176	1.59907	1.04429	-0.00924588	0.00705549	0.00900154	32.85	24.95	-3.15	0.00373127	0.00111733	-0.00457496	0.999982	
9.56176	1.59907	1.04429	-0.00750055	0.00705549	0.00812887	32.85	25	-3.15	0.0036197	0.0010671	-0.00494044	0.999981	
9.56176	1.59907	1.04429	-0.00662789	0.00705549	0.00638354	32.85	25	-3.15	0.00355614	0.00102587	-0.00500731	0.999981	
9.56176	1.59907	1.04429	-0.00575522	0.00705549	0.00551088	32.85	24.95	-3.15	0.00360008	0.00102848	-0.00465116	0.999982	
9.56176	1.59907	1.04429	-0.00662789	0.00792816	0.00463821	32.85	24.95	-3.15	0.00361673	0.00103467	-0.00458452	0.999982	
9.56176	1.59907	1.04429	-0.00662789	0.00880082	0.00376555	32.85	24.95	-3.15	0.00362699	0.00104167	-0.00457421	0.999982	
9.56176	1.59907	1.04429	-0.00750055	0.00880082	0.00289288	32.85	24.95	-3.15	0.00363468	0.00104783	-0.00457393	0.999982	
9.56176	1.59907	1.04429	-0.00837322	0.00792816	0.00289288	32.85	24.95	-3.15	0.00363899	0.00105146	-0.00457485	0.999982	
9.56176	1.59907	1.04429	-0.00837322	0.00792816	0.00376555	32.85	24.95	-3.15	0.00364073	0.00105287	-0.00457517	0.999982	
9.56176	1.59907	1.04429	-0.00837322	0.00705549	0.00463821	32.85	25	-3.15	0.00355302	0.00101865	-0.00494114	0.999981	
9.56176	1.59907	1.04429	-0.00837322	0.00792816	0.00551088	32.85	25	-3.15	0.00350281	0.000987932	-0.00500726	0.999981	
9.56176	1.59907	1.04429	-0.00662789	0.00792816	0.00725621	32.85	24.95	-3.15	0.00355577	0.00099798	-0.00464941	0.999982	
9.56176	1.59907	1.04429	-0.00488256	0.00792816	0.00812887	32.85	24.95	-3.15	0.00358183	0.00101047	-0.00458094	0.999983	
9.56176	1.59907	1.04429	-0.00313723	0.00792816	0.00900154	32.85	24.95	-3.15	0.00360315	0.00102368	-0.00456916	0.999983	
9.56176	1.59907	1.04429	-0.00226456	0.00880082	0.0098742	32.85	24.95	-3.15	0.00362374	0.00103739	-0.00456771	0.999982	
9.56176	1.59907	1.01165	-0.000519235	0.0105462	0.0098742	32.85	24.95	-3.15	0.00319397	0.000648	-0.00453109	0.999984	
9.56176	1.59907	1.01165	-0.000519235	0.0114188	0.0098742	32.85	24.95	-3.1	0.00239597	0.000640236	-0.00448864	0.999987	
9.56176	1.59907	1.01165	0.000353429	0.0114188	0.0098742	32.85	24.95	-3.1	0.00192066	0.000404526	-0.00445445	0.999988	
9.56176	1.59907	1.01165	0.00122609	0.0122915	0.00900154	32.85	24.95	-3.1	0.00157119	0.000171387	-0.00442695	0.999989	
9.56176	1.56643	1.01165	0.00122609	0.0122915	0.00900154	32.85	24.95	-3.1	0.00113027	-0.000137471	-0.00431801	0.99999	
9.56176	1.56643	1.01165	0.00122609	0.0122915	0.00812887	32.9	24.95	-3.1	0.000799449	-0.00034064	-0.00399908	0.999992	
9.56176	1.56643	1.01165	0.000353429	0.0114188	0.00725621	32.9	24.95	-3.1	0.000531264	-0.000527011	-0.00392262	0.999992	
9.56176	1.56643	1.01165	0.00122609	0.0105462	0.00725621	32.9	24.95	-3.1	0.000313375	-0.000682927	-0.00389589	0.999992	
9.56176	1.56643	1.01165	0.00209876	0.0105462	0.00725621	32.9	24.95	-3.1	0.000137911	-0.000809722	-0.00388035	0.999992	
9.56176	1.56643	1.01165	0.00297142	0.00967349	0.00725621	32.9	24.95	-3.1	-2.81037e-006	-0.000911821	-0.00386874	0.999992	
