-0.946386	0	-9.72493	-0.00109956	-0.00173224	0.00122173	-25.85	-3.65	-34.85	-0.000556551	-0.00180098	-0.00125582	0.999997	
-0.946386	0	-9.72493	-0.00109956	-0.000859575	0.0020944	-25.8	-3.6	-34.85	0.000120649	-0.00417549	-0.0062069	0.999972	
-0.913752	0	-9.72493	-0.00109956	1.309e-005	0.0020944	-25.8	-3.55	-34.8	-0.00152979	-0.00269454	-0.00257527	0.999992	
-0.913752	0	-9.72493	-0.00109956	1.309e-005	0.0020944	-25.8	-3.55	-34.8	-0.00164036	-0.00192126	-0.00135259	0.999996	
-0.913752	0	-9.72493	-0.00109956	0.000885755	0.0020944	-25.75	-3.5	-34.8	-0.00164531	-0.00135146	-0.000372729	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00175842	0.00296706	-25.75	-3.5	-34.75	-0.00135327	-0.00148124	0.000154774	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00263108	0.00296706	-25.75	-3.5	-34.75	-0.00111011	-0.00147775	0.00051448	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00263108	0.00296706	-25.75	-3.5	-34.75	-0.000921694	-0.00145527	0.000782832	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00263108	0.00383972	-25.75	-3.5	-34.75	-0.000775121	-0.00143459	0.000990663	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00263108	0.00383972	-25.75	-3.5	-34.75	-0.000659774	-0.00141802	0.00115441	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00263108	0.00383972	-25.75	-3.5	-34.75	-0.000568422	-0.00140497	0.00128402	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00350375	0.00383972	-25.75	-3.5	-34.75	-0.000495772	-0.00139449	0.00138704	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00350375	0.00383972	-25.75	-3.5	-34.75	-0.000437844	-0.00138595	0.00146916	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00437641	0.00296706	-25.75	-3.5	-34.75	-0.000392012	-0.00137914	0.00153393	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00437641	0.00296706	-25.75	-3.5	-34.75	-0.000355893	-0.00137362	0.00158474	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	0.0020944	-25.75	-3.5	-34.75	-0.000327718	-0.00136928	0.00162429	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	0.00122173	-25.75	-3.5	-34.75	-0.00030627	-0.00136581	0.00165404	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	0.000349066	-25.75	-3.5	-34.75	-0.000290459	-0.00136338	0.00167565	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	0.000349066	-25.75	-3.5	-34.75	-0.000278812	-0.00136167	0.00169149	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	-0.000523599	-25.75	-3.5	-34.75	-0.000270454	-0.00136048	0.00170284	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	-0.000523599	-25.75	-3.5	-34.75	-0.000264526	-0.00135964	0.00171073	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	-0.000523599	-25.75	-3.5	-34.75	-0.000260173	-0.00135904	0.00171666	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00437641	-0.000523599	-25.75	-3.5	-34.75	-0.000256897	-0.00135878	0.00172121	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00437641	-0.000523599	-25.75	-3.5	-34.8	-0.000292536	-0.00108936	0.0017221	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00437641	-0.000523599	-25.75	-3.5	-34.8	-0.000298359	-0.0010406	0.00172289	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00437641	-0.000523599	-25.75	-3.5	-34.8	-0.000298903	-0.00103245	0.00172357	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	-0.000523599	-25.75	-3.5	-34.8	-0.000298607	-0.00103101	0.0017242	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	0.000349066	-25.75	-3.5	-34.8	-0.000297754	-0.00103035	0.00172563	0.999998	
-0.913752	0	-9.72493	-0.00109956	0.00524908	0.000349066	-25.75	-3.5	-34.8	-0.000296473	-0.00102997	0.00172783	0.999998	
-0.881118	0	-9.72493	-0.00109956	0.00612174	0.000349066	-25.75	-3.5	-34.8	-0.000241227	-0.000955929	0.00180674	0.999998	
-0.881118	0	-9.72493	-0.00109956	0.00612174	0.000349066	-25.75	-3.5	-34.8	-0.000195399	-0.000937224	0.00187189	0.999998	
-0.881118	0	-9.72493	-0.00109956	0.00699441	0.000349066	-25.75	-3.5	-34.8	-0.000158352	-0.000929728	0.00192449	0.999998	
-0.881118	0	-9.72493	-0.00109956	0.00612174	0.00122173	-25.75	-3.5	-34.8	-0.000128181	-0.000925	0.00196749	0.999998	
-0.881118	0	-9.72493	-0.00109956	0.00699441	0.00122173	-25.75	-3.5	-34.75	-6.53434e-005	-0.00119081	0.00200543	0.999997	
-0.913752	0	-9.72493	-0.000226893	0.00699441	0.0020944	-25.75	-3.5	-34.75	-9.01695e-005	-0.00130998	0.00196086	0.999997	
